dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig12135 15 0 5 0 4 0 6 0 0 0 9 0 0.0193237 0 0.0229469 0 0.0158103 0 0.0237154 0 2.0803261 0 -0.3144584 0 0.0634058 0 0.0422705 0 0.5333334 0 NaN 138
Contig12139 13 0 5 0 3 0 5 0 0 0 6 0 0.0272727 0 0.0575758 0 0.0297521 0 0.0495868 0 -0.7544506 0 1.5405635 0 0.1545455 0 0.1121212 0 0.601626 0 NaN 55
Contig12142 4 0 2 0 1 0 1 0 0 0 -9 0 0.0151515 0 0.0151515 0 0.0165289 0 0.0165289 0 -0.6123711 0 -0.6123711 0 0.1060606 0 0.0909091 0 0.7741935 0 NaN 33
Contig12144 17 0 15 0 0 0 2 0 0 0 -9 0 0 0 0.0067682 0 0 0 0.0055376 0 0 0 1.8930532 0 0.0812183 0 0.0778342 0 0.9292929 0 NaN 197
Contig12147 11 0 5 0 3 0 3 0 0 0 6 0 0.0132743 0 0.0147493 0 0.0144811 0 0.0144811 0 -0.7544492 0 0.1676555 0 0.0641593 0 0.0501475 0 0.6716049 0 NaN 113
Contig12148 4 0 2 0 2 0 0 0 0 0 -9 0 0.0294118 0 0 0 0.0320856 0 0 0 -0.7098949 0 0 0 0.1029412 0 0.0882353 0 0.7741935 0 NaN 34
Contig12151 5 0 1 0 1 0 3 0 0 0 -9 0 0.005102 0 0.0153061 0 0.0055659 0 0.0166976 0 -0.6123711 0 -0.7544498 0 0.0306122 0 0.0204082 0 0.5333334 0 NaN 98
Contig12157 20 0 10 0 4 0 6 0 0 0 10 0 0.0170068 0 0.021542 0 0.0148423 0 0.0222635 0 1.3652138 0 -0.3144577 0 0.1020408 0 0.0827664 0 0.7104623 0 NaN 147
Contig12161 6 0 2 0 2 0 2 0 0 0 -9 0 0.0140562 0 0.0120482 0 0.0131435 0 0.0131435 0 0.5915791 0 -0.7098954 0 0.0391566 0 0.0261044 0 0.5333334 0 NaN 83
Contig12167 8 0 7 0 1 0 0 0 0 0 -9 0 0.025641 0 0 0 0.020979 0 0 0 1.6329906 0 0 0 0.2884615 0 0.275641 0 0.9247312 0 NaN 26
Contig12191 9 0 6 0 1 0 2 0 0 0 -9 0 0.0051546 0 0.0103093 0 0.0056232 0 0.0112465 0 -0.6123716 0 -0.7098954 0 0.0747423 0 0.0670103 0 0.832 0 NaN 97
Contig12194 10 0 9 0 1 0 0 0 0 0 -9 0 0.004902 0 0 0 0.0053476 0 0 0 -0.6123711 0 0 0 0.0906863 0 0.0882353 0 0.9536424 0 NaN 102
Contig12195 50 0 28 0 13 0 9 0 0 0 23 0 0.014652 0 0.0082418 0 0.012987 0 0.008991 0 1.2970264 0 -0.8294253 0 0.0718865 0 0.0604396 0 0.7510669 0 NaN 546
Contig122 15 0 3 0 5 0 7 0 0 0 -9 0 0.0238095 0 0.0333333 0 0.025974 0 0.0363636 0 -0.7968428 0 -0.8173348 0 0.0761905 0 0.047619 0 0.4878049 0 NaN 105
Contig1220 13 0 11 0 1 0 1 0 0 0 -9 0 0.0050505 0 0.006734 0 0.0055096 0 0.0055096 0 -0.6123711 0 1.6329898 0 0.1186869 0 0.1127946 0 0.9162393 0 NaN 99
Contig12201 20 0 17 0 2 0 1 0 0 0 -9 0 0.006993 0 0.0034965 0 0.0076287 0 0.0038144 0 -0.7098949 0 -0.6123711 0 0.1276224 0 0.1223776 0 0.9302326 0 NaN 143
Contig12209 39 0 27 0 1 0 10 0 1 0 20 0 0.002849 0 0.0138889 0 0.002331 0 0.0128205 0 1.893055 0 0.8374061 0 0.0694444 0 0.0610755 0 0.8065844 0 NaN 468
Contig1221 113 0 54 0 29 0 29 0 1 0 50 0 0.0222973 0 0.0256757 0 0.022113 0 0.022113 0 0.0861478 0 1.6655203 0 0.1087838 0 0.0847973 0 0.6688874 0 NaN 740
Contig1222 16 0 8 0 1 0 7 0 0 0 7 0 0.0021645 0 0.0165945 0 0.0023613 0 0.0165289 0 -0.6123711 0 0.0389208 0 0.0497836 0 0.040404 0 0.7111111 0 NaN 231
Contig1223 11 0 7 0 2 0 2 0 0 0 -9 0 0.0117647 0 0.0156863 0 0.0128342 0 0.0128342 0 -0.7098949 0 1.893054 0 0.1 0 0.0862745 0 0.7822222 0 NaN 85
Contig12231 9 0 6 0 3 0 0 0 0 0 -9 0 0.0119048 0 0 0 0.012987 0 0 0 -0.7544498 0 0 0 0.0615079 0 0.0555556 0 0.8421053 0 NaN 126
Contig1224 6 0 3 0 0 0 3 0 0 0 -9 0 0 0 0.0509259 0 0 0 0.0454545 0 0 0 1.089761 0 0.1180556 0 0.0925926 0 0.6751055 0 NaN 36
Contig12242 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0769231 0 0.0769231 0 1 0 NaN 26
Contig12255 26 0 12 0 6 0 7 0 1 0 15 0 0.0322129 0 0.0336134 0 0.0320856 0 0.0366692 0 0.0389214 0 -0.8240709 0 0.1565126 0 0.1235994 0 0.6821256 0 NaN 119
Contig1226 4 0 0 0 3 0 1 0 0 0 -9 0 0.0434783 0 0.0144928 0 0.0355731 0 0.0118577 0 2.011867 0 1.6329906 0 0.0434783 0 0.0144928 0 0.2222222 0 NaN 46
Contig12262 2 0 1 0 1 0 0 0 0 0 -9 0 0.0090909 0 0 0 0.0099174 0 0 0 -0.6123716 0 0 0 0.0318182 0 0.0272727 0 0.7741936 0 NaN 55
Contig12272 6 0 2 0 2 0 2 0 0 0 -9 0 0.0147059 0 0.0147059 0 0.0160428 0 0.0160428 0 -0.7098949 0 -0.7098949 0 0.0588235 0 0.0441176 0 0.631579 0 NaN 68
Contig12274 2 0 1 0 1 0 0 0 0 0 -9 0 0.0102041 0 0 0 0.0111317 0 0 0 -0.6123711 0 0 0 0.0255102 0 0.0204082 0 0.6956522 0 NaN 49
Contig12280 6 0 3 0 0 0 3 0 0 0 -9 0 0 0 0.0181818 0 0 0 0.014876 0 0 0 2.0118663 0 0.0409091 0 0.0318182 0 0.6666667 0 NaN 110
Contig12283 2 0 1 0 1 0 0 0 0 0 -9 0 0.0227273 0 0 0 0.0247934 0 0 0 -0.6123711 0 0 0 0.0568182 0 0.0454545 0 0.6956521 0 NaN 22
Contig12286 17 0 5 0 5 0 7 0 0 0 5 0 0.0308642 0 0.0339506 0 0.0252525 0 0.0353535 0 2.1249144 0 -0.3892076 0 0.1018519 0 0.0694444 0 0.5504587 0 NaN 108
Contig12288 93 0 92 0 1 0 0 0 0 0 -9 0 0.0053763 0 0 0 0.0058651 0 0 0 -0.6123711 0 0 0 0.9973118 0 0.9946237 0 0.9952925 0 NaN 93
Contig12289 16 0 4 0 8 0 4 0 0 0 -9 0 0.1790123 0 0.0802469 0 0.1616162 0 0.0808081 0 1.0644257 0 -0.0650096 0 0.3703704 0 0.2407407 0 0.5148515 0 NaN 27
Contig1229 9 0 2 0 3 0 4 0 0 0 -9 0 0.025 0 0.0333333 0 0.0272727 0 0.0363636 0 -0.7544498 0 -0.7801219 0 0.0791667 0 0.05 0 0.4948453 0 NaN 60
Contig123 47 0 17 0 15 0 15 0 0 0 19 0 0.0207207 0 0.0220721 0 0.022113 0 0.022113 0 -0.6401763 0 -0.0188293 0 0.0777027 0 0.0563063 0 0.6006007 0 NaN 370
Contig1230 29 0 4 0 6 0 18 0 1 0 -9 0 0.025463 0 0.0717593 0 0.0265152 0 0.0719697 0 -0.3892076 0 -0.0299352 0 0.0954861 0 0.046875 0 0.3552632 0 NaN 144
Contig1231 24 0 12 0 8 0 4 0 0 0 13 0 0.0285714 0 0.0154762 0 0.0311688 0 0.0155844 0 -0.8240709 0 -0.0650096 0 0.1196429 0 0.097619 0 0.7169399 0 NaN 140
Contig1232 4 0 0 0 2 0 1 0 1 0 -9 0 0.0520833 0 0.0364583 0 0.0511364 0 0.0340909 0 0.1676555 0 0.5915791 0 0.0625 0 0.0182292 0 0.1904762 0 NaN 32
Contig12327 23 0 13 0 9 0 1 0 0 0 12 0 0.0306748 0 0.00409 0 0.0301171 0 0.0033463 0 0.1843172 0 1.6329898 0 0.1134969 0 0.0961145 0 0.759596 0 NaN 163
Contig1234 14 0 3 0 4 0 6 0 1 0 -9 0 0.0337838 0 0.0495495 0 0.036855 0 0.0515971 0 -0.7968428 0 -0.389207 0 0.1165541 0 0.0748874 0 0.5066667 0 NaN 74
Contig1240 35 0 12 0 10 0 12 0 1 0 16 0 0.0360082 0 0.0411523 0 0.037037 0 0.043771 0 -0.2791348 0 -0.6052782 0 0.1242284 0 0.0856481 0 0.559194 0 NaN 162
Contig12402 79 0 74 0 3 0 2 0 0 0 7 0 0.0076628 0 0.0038314 0 0.0062696 0 0.0041797 0 2.011867 0 -0.7098949 0 0.2931035 0 0.2873563 0 0.9661836 0 NaN 261
Contig1242 7 0 5 0 1 0 1 0 0 0 -9 0 0.0053763 0 0.0071685 0 0.0058651 0 0.0058651 0 -0.6123711 0 1.6329906 0 0.061828 0 0.0555556 0 0.8350168 0 NaN 93
Contig1243 44 0 29 0 0 0 15 0 0 0 23 0 0 0 0.0240964 0 0 0 0.024644 0 0 0 -0.225945 0 0.1084337 0 0.0963855 0 0.8205128 0 NaN 332
Contig1244 18 0 5 0 4 0 9 0 0 0 10 0 0.0133333 0 0.0333333 0 0.0145455 0 0.0327273 0 -0.7801223 0 0.1843182 0 0.0633333 0 0.04 0 0.4948453 0 NaN 150
Contig1245 34 0 17 0 9 0 8 0 0 0 15 0 0.031746 0 0.0248016 0 0.0292208 0 0.025974 0 0.8601465 0 -0.446372 0 0.1383929 0 0.110119 0 0.6899767 0 NaN 168
Contig1247 10 0 6 0 2 0 2 0 0 0 -9 0 0.0277778 0 0.0238095 0 0.025974 0 0.025974 0 0.5915791 0 -0.7098949 0 0.172619 0 0.1468254 0 0.7648579 0 NaN 42
Contig1248 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0243902 0 0.0243902 0 1 0 NaN 82
Contig1249 5 0 3 0 0 0 2 0 0 0 -9 0 0 0 0.0217391 0 0 0 0.0237154 0 0 0 -0.7098949 0 0.076087 0 0.0652174 0 0.7741935 0 NaN 46
Contig1250 4 0 1 0 1 0 2 0 0 0 -9 0 0.017094 0 0.025641 0 0.013986 0 0.027972 0 1.6329906 0 -0.7098949 0 0.0641026 0 0.042735 0 0.5333333 0 NaN 39
Contig1251 19 0 8 0 4 0 6 0 1 0 13 0 0.0280899 0 0.0468165 0 0.0306435 0 0.0429009 0 -0.7968428 0 0.8951769 0 0.136236 0 0.0987828 0 0.6011397 0 NaN 89
Contig12536 7 0 5 0 0 0 2 0 0 0 -9 0 0 0 0.01 0 0 0 0.0109091 0 0 0 -0.7098949 0 0.055 0 0.05 0 0.8510638 0 NaN 100
Contig1256 28 0 13 0 7 0 8 0 0 0 13 0 0.0250896 0 0.0259857 0 0.0205279 0 0.0234604 0 2.1795628 0 1.0644257 0 0.108871 0 0.0833333 0 0.6509186 0 NaN 186
Contig12569 9 0 2 0 3 0 4 0 0 0 -9 0 0.0154639 0 0.0223368 0 0.0168697 0 0.022493 0 -0.7544498 0 -0.0650107 0 0.0463918 0 0.0274914 0 0.4539008 0 NaN 97
Contig1257 24 0 9 0 2 0 12 0 1 0 12 0 0.0188679 0 0.0628931 0 0.0154374 0 0.0668954 0 2.011867 0 -0.6052782 0 0.1391509 0 0.0982704 0 0.5787037 0 NaN 106
Contig126 6 0 2 0 2 0 2 0 0 0 -9 0 0.011236 0 0.011236 0 0.0122574 0 0.0122574 0 -0.7098949 0 -0.7098949 0 0.0337079 0 0.0224719 0 0.5333333 0 NaN 89
Contig1260 26 0 10 0 10 0 6 0 0 0 14 0 0.0409836 0 0.0259563 0 0.0447094 0 0.0268256 0 -0.8337865 0 -0.3144584 0 0.1331967 0 0.0997268 0 0.6299892 0 NaN 122
Contig1262 4 0 1 0 1 0 2 0 0 0 -9 0 0.0104167 0 0.0243056 0 0.0113636 0 0.0227273 0 -0.6123711 0 0.5915791 0 0.0416667 0 0.0243056 0 0.4444445 0 NaN 48
Contig1263 41 0 11 0 19 0 10 0 1 0 14 0 0.062037 0 0.0351852 0 0.0606061 0 0.0333333 0 0.2420501 0 0.5582703 0 0.1375 0 0.0888889 0 0.510978 0 NaN 180
Contig1265 31 0 14 0 10 0 7 0 0 0 17 0 0.0345528 0 0.0223577 0 0.0332594 0 0.0232816 0 0.3891013 0 -0.389207 0 0.125 0 0.0965447 0 0.6597222 0 NaN 164
Contig1266 13 0 10 0 0 0 3 0 0 0 -9 0 0 0 0.0253165 0 0 0 0.0207135 0 0 0 2.0118663 0 0.1455696 0 0.1329114 0 0.8571429 0 NaN 79
Contig1267 5 0 5 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0746269 0 0.0746269 0 1 0 NaN 67
Contig1269 69 0 29 0 22 0 15 0 3 0 34 0 0.0307808 0 0.0221471 0 0.0307125 0 0.022113 0 0.0228953 0 0.0157766 0 0.1041667 0 0.0777027 0 0.6265607 0 NaN 444
Contig1270 35 0 16 0 6 0 13 0 0 0 18 0 0.0089514 0 0.0187553 0 0.0083701 0 0.0181353 0 0.6738391 0 0.3458734 0 0.0594629 0 0.0456095 0 0.6529367 0 NaN 391
Contig1271 10 0 2 0 5 0 2 0 1 0 -9 0 0.0612245 0 0.0306122 0 0.0667903 0 0.0333952 0 -0.8086064 0 -0.7544498 0 0.0994898 0 0.0535714 0 0.4 0 NaN 49
Contig1274 23 0 15 0 4 0 4 0 0 0 9 0 0.0111732 0 0.0130354 0 0.0121889 0 0.0121889 0 -0.7801219 0 0.6501026 0 0.1005587 0 0.0884544 0 0.806794 0 NaN 179
Contig1275 8 0 5 0 1 0 2 0 0 0 -9 0 0.0119048 0 0.0238095 0 0.012987 0 0.025974 0 -0.6123711 0 -0.7098949 0 0.1488095 0 0.1309524 0 0.8073394 0 NaN 42
Contig12756 18 0 15 0 2 0 1 0 0 0 -9 0 0.0024938 0 0.0012469 0 0.0027205 0 0.0013602 0 -0.7098954 0 -0.6123716 0 0.0417706 0 0.0399003 0 0.9241877 0 NaN 401
Contig1276 28 0 19 0 0 0 9 0 0 0 15 0 0 0 0.0244565 0 0 0 0.0266798 0 0 0 -0.8294262 0 0.1263587 0 0.1141304 0 0.8421053 0 NaN 184
Contig1277 4 0 4 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0300752 0 0.0300752 0 1 0 NaN 133
Contig1278 35 0 25 0 6 0 4 0 0 0 11 0 0.0228758 0 0.0163399 0 0.0213904 0 0.0142603 0 0.6738391 0 1.3652148 0 0.1928105 0 0.1732026 0 0.8346457 0 NaN 153
Contig12816 11 0 7 0 3 0 1 0 0 0 -9 0 0.0263158 0 0.0087719 0 0.0287081 0 0.0095694 0 -0.7544506 0 -0.6123711 0 0.1491228 0 0.131579 0 0.8108108 0 NaN 57
Contig1285 20 0 9 0 6 0 4 0 1 0 11 0 0.0385802 0 0.029321 0 0.0353535 0 0.0252525 0 0.8951769 0 1.5405626 0 0.1273148 0 0.0933642 0 0.6111112 0 NaN 108
Contig12856 9 0 6 0 1 0 1 0 1 0 -9 0 0.0120482 0 0.0120482 0 0.0131435 0 0.0131435 0 -0.7098954 0 -0.7098954 0 0.0858434 0 0.0737952 0 0.7777778 0 NaN 83
Contig1287 9 0 4 0 3 0 2 0 0 0 -9 0 0.0222222 0 0.0111111 0 0.0181818 0 0.0121212 0 2.011867 0 -0.7098949 0 0.0666667 0 0.05 0 0.6315789 0 NaN 90
Contig129 18 0 7 0 6 0 4 0 1 0 12 0 0.0321637 0 0.0263158 0 0.0334928 0 0.0239234 0 -0.389207 0 0.9562109 0 0.0942982 0 0.0650585 0 0.5597484 0 NaN 114
Contig1290 61 0 31 0 18 0 11 0 1 0 21 0 0.0258865 0 0.014539 0 0.0220503 0 0.0139265 0 1.7811975 0 0.4435756 0 0.0946809 0 0.0744681 0 0.6779661 0 NaN 470
Contig1291 10 0 6 0 0 0 4 0 0 0 -9 0 0 0 0.047619 0 0 0 0.0445269 0 0 0 0.6501026 0 0.1734694 0 0.1496599 0 0.7822222 0 NaN 49
Contig1292 18 0 4 0 5 0 8 0 1 0 -9 0 0.0472973 0 0.0675676 0 0.044226 0 0.0663391 0 0.6738391 0 0.1843172 0 0.1418919 0 0.0844595 0 0.4566211 0 NaN 74
Contig1293 28 0 12 0 6 0 10 0 0 0 13 0 0.0071721 0 0.0122951 0 0.0067064 0 0.0111773 0 0.6738398 0 1.0005443 0 0.0394467 0 0.0297131 0 0.6356164 0 NaN 488
Contig1295 15 0 9 0 1 0 5 0 0 0 10 0 0.0033333 0 0.0166667 0 0.0036364 0 0.0181818 0 -0.6123716 0 -0.7968419 0 0.0833333 0 0.0733333 0 0.8073394 0 NaN 150
Contig12953 9 0 5 0 4 0 0 0 0 0 -9 0 0.0567376 0 0 0 0.0464217 0 0 0 2.0803249 0 0 0 0.1489362 0 0.1205674 0 0.7083333 0 NaN 47
Contig1296 8 0 7 0 0 0 1 0 0 0 -9 0 0 0 0.0116279 0 0 0 0.012685 0 0 0 -0.6123703 0 0.1686047 0 0.1627907 0 0.9411765 0 NaN 43
Contig1297 4 0 2 0 0 0 2 0 0 0 -9 0 0 0 0.0079365 0 0 0 0.008658 0 0 0 -0.7098949 0 0.0198413 0 0.015873 0 0.6956521 0 NaN 126
Contig130 36 0 28 0 3 0 5 0 0 0 8 0 0.0066667 0 0.0106667 0 0.0065455 0 0.0109091 0 0.1676555 0 -0.2124901 0 0.128 0 0.1193333 0 0.8872367 0 NaN 250
Contig1300 14 0 1 0 6 0 7 0 0 0 -9 0 0.03125 0 0.0399306 0 0.0340909 0 0.0397727 0 -0.8086064 0 0.0389214 0 0.0651042 0 0.0295139 0 0.3215131 0 NaN 96
Contig13012 6 0 4 0 0 0 2 0 0 0 -9 0 0 0 0.0315315 0 0 0 0.029484 0 0 0 0.5915791 0 0.1283784 0 0.1126126 0 0.8032129 0 NaN 37
Contig13025 15 0 9 0 2 0 3 0 1 0 8 0 0.0217391 0 0.0217391 0 0.0177866 0 0.0237154 0 2.011867 0 -0.7801219 0 0.1277174 0 0.1059783 0 0.7358491 0 NaN 92
Contig13032 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0869565 0 0.0869565 0 1 0 NaN 23
Contig1304 31 0 30 0 1 0 0 0 0 0 -9 0 0.0058824 0 0 0 0.0064171 0 0 0 -0.6123711 0 0 0 0.3558823 0 0.3529412 0 0.9856263 0 NaN 85
Contig1305 49 0 18 0 15 0 16 0 0 0 16 0 0.0401709 0 0.0444444 0 0.041958 0 0.0447552 0 -0.4330601 0 -0.0707517 0 0.15 0 0.1076923 0 0.5925926 0 NaN 195
Contig1310 36 0 22 0 8 0 6 0 0 0 20 0 0.0181159 0 0.0144928 0 0.0189723 0 0.0142292 0 -0.446372 0 0.179691 0 0.125 0 0.1086957 0 0.7920792 0 NaN 230
Contig1311 24 0 11 0 6 0 6 0 1 0 15 0 0.0208333 0 0.0208333 0 0.0216942 0 0.0216942 0 -0.389207 0 -0.389207 0 0.0901989 0 0.0693655 0 0.655481 0 NaN 176
Contig13119 24 0 15 0 7 0 1 0 1 0 14 0 0.0208333 0 0.0052083 0 0.0227273 0 0.0056818 0 -0.8240709 0 -0.7098949 0 0.1009115 0 0.0878906 0 0.7941176 0 NaN 192
Contig1313 4 0 0 0 1 0 3 0 0 0 -9 0 0.0128205 0 0.0470085 0 0.013986 0 0.041958 0 -0.6123711 0 1.0897616 0 0.0384615 0 0.008547 0 0.1403509 0 NaN 39
Contig13143 9 0 2 0 5 0 2 0 0 0 -9 0 0.0791667 0 0.0333333 0 0.0681818 0 0.0272727 0 1.5405626 0 1.893054 0 0.13125 0 0.075 0 0.4324325 0 NaN 40
Contig1316 15 0 5 0 5 0 5 0 0 0 11 0 0.031746 0 0.0297619 0 0.0324675 0 0.0324675 0 -0.212491 0 -0.7968428 0 0.1041667 0 0.0734127 0 0.5769981 0 NaN 84
Contig13197 4 0 3 0 1 0 0 0 0 0 -9 0 0.0048077 0 0 0 0.0052448 0 0 0 -0.6123711 0 0 0 0.03125 0 0.0288462 0 0.8727273 0 NaN 104
Contig1320 16 0 10 0 1 0 5 0 0 0 6 0 0.0038314 0 0.0153257 0 0.0031348 0 0.015674 0 1.6329898 0 -0.2124918 0 0.0747126 0 0.0651341 0 0.7953216 0 NaN 174
Contig13221 5 0 2 0 1 0 2 0 0 0 -9 0 0.015625 0 0.0364583 0 0.0170455 0 0.0340909 0 -0.6123711 0 0.5915791 0 0.09375 0 0.0677083 0 0.5977011 0 NaN 32
Contig1323 19 0 6 0 6 0 7 0 0 0 8 0 0.0519126 0 0.0628415 0 0.0536513 0 0.0625931 0 -0.3144584 0 0.0389208 0 0.1721312 0 0.1147541 0 0.5333333 0 NaN 61
Contig1325 28 0 10 0 6 0 11 0 1 0 15 0 0.0238095 0 0.047619 0 0.025974 0 0.0445269 0 -0.8173354 0 0.700382 0 0.125 0 0.0892857 0 0.5882353 0 NaN 147
Contig1327 13 0 8 0 4 0 1 0 0 0 9 0 0.0126706 0 0.0038986 0 0.0127592 0 0.0031898 0 -0.0650096 0 1.6329906 0 0.0570175 0 0.0487329 0 0.7707129 0 NaN 171
Contig1328 5 0 4 0 0 0 1 0 0 0 -9 0 0 0 0.0040161 0 0 0 0.0032859 0 0 0 1.6329898 0 0.0271084 0 0.0251004 0 0.877193 0 NaN 166
Contig1329 110 0 50 0 28 0 31 0 1 0 52 0 0.0300926 0 0.0327381 0 0.0313853 0 0.034632 0 -0.4255395 0 -0.5659419 0 0.1443452 0 0.1129299 0 0.6725751 0 NaN 504
Contig1330 8 0 5 0 1 0 2 0 0 0 -9 0 0.0128205 0 0.0192308 0 0.0104895 0 0.020979 0 1.6329906 0 -0.7098949 0 0.125 0 0.1089744 0 0.7953216 0 NaN 52
Contig13326 8 0 4 0 2 0 2 0 0 0 -9 0 0.0124611 0 0.0093458 0 0.0101954 0 0.0101954 0 1.8930532 0 -0.7098954 0 0.0560748 0 0.0451713 0 0.7030303 0 NaN 107
Contig1333 33 0 21 0 6 0 6 0 0 0 16 0 0.0188034 0 0.0153846 0 0.0167832 0 0.0167832 0 1.1679878 0 -0.8086064 0 0.1333333 0 0.1162393 0 0.7953216 0 NaN 195
Contig13365 18 0 9 0 8 0 1 0 0 0 11 0 0.0293427 0 0.0035211 0 0.0307298 0 0.0038412 0 -0.4463709 0 -0.6123711 0 0.0950704 0 0.0786385 0 0.7322404 0 NaN 142
Contig13374 21 0 13 0 5 0 3 0 0 0 10 0 0.0118203 0 0.0053191 0 0.0096712 0 0.0058027 0 2.1249154 0 -0.7544498 0 0.0576241 0 0.0490544 0 0.7658593 0 NaN 282
Contig13375 5 0 4 0 0 0 1 0 0 0 -9 0 0 0 0.0076923 0 0 0 0.0083916 0 0 0 -0.6123711 0 0.0653846 0 0.0615385 0 0.9014084 0 NaN 65
Contig1338 32 0 19 0 4 0 9 0 0 0 7 0 0.0245614 0 0.0526316 0 0.0229665 0 0.0516746 0 0.6501015 0 0.1843162 0 0.2578947 0 0.2192982 0 0.764526 0 NaN 95
Contig13381 16 0 3 0 10 0 3 0 0 0 -9 0 0.0581395 0 0.0174419 0 0.0634249 0 0.0190275 0 -0.8337865 0 -0.7544506 0 0.1017442 0 0.0639535 0 0.4916202 0 NaN 86
Contig1341 5 0 5 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0943396 0 0.0943396 0 1 0 NaN 53
Contig13417 9 0 7 0 2 0 0 0 0 0 -9 0 0.0225989 0 0 0 0.01849 0 0 0 1.893054 0 0 0 0.1355932 0 0.1242938 0 0.8627451 0 NaN 59
Contig136 4 0 0 0 0 0 4 0 0 0 -9 0 0 0 0.036036 0 0 0 0.029484 0 0 0 2.0803261 0 0.027027 0 0.009009 0 0.2222223 0 NaN 74
Contig13600 18 0 14 0 2 0 2 0 0 0 -9 0 0.0073529 0 0.0073529 0 0.0080214 0 0.0080214 0 -0.7098949 0 -0.7098949 0 0.1139706 0 0.1066176 0 0.8923077 0 NaN 136
Contig1364 9 0 3 0 2 0 4 0 0 0 -9 0 0.0147059 0 0.0318627 0 0.0160428 0 0.0320856 0 -0.7098949 0 -0.0650096 0 0.0772059 0 0.0539216 0 0.5695793 0 NaN 68
Contig1371 14 0 10 0 2 0 2 0 0 0 -9 0 0.0086207 0 0.0086207 0 0.0094044 0 0.0094044 0 -0.7098949 0 -0.7098949 0 0.1077586 0 0.0991379 0 0.8679245 0 NaN 116
Contig13800 3 0 2 0 1 0 0 0 0 0 -9 0 0.0061728 0 0 0 0.006734 0 0 0 -0.6123711 0 0 0 0.0339506 0 0.0308642 0 0.8510638 0 NaN 81
Contig1383 54 0 25 0 16 0 13 0 0 0 22 0 0.0199501 0 0.0166251 0 0.0217638 0 0.0176831 0 -0.8490273 0 -0.6052782 0 0.0997506 0 0.081463 0 0.7179487 0 NaN 401
Contig13847 36 0 14 0 17 0 5 0 0 0 20 0 0.0463458 0 0.013369 0 0.0495868 0 0.0145843 0 -0.6671104 0 -0.7968428 0 0.1323529 0 0.1024956 0 0.662347 0 NaN 187
Contig13860 5 0 1 0 3 0 1 0 0 0 -9 0 0.0192308 0 0.008547 0 0.020979 0 0.006993 0 -0.7544498 0 1.6329906 0 0.0288462 0 0.0149573 0 0.3809524 0 NaN 78
Contig1387 12 0 6 0 3 0 3 0 0 0 7 0 0.016129 0 0.0179211 0 0.0175953 0 0.0175953 0 -0.7544498 0 0.1676562 0 0.0887097 0 0.0716846 0 0.7064018 0 NaN 93
Contig139 7 0 5 0 0 0 2 0 0 0 -9 0 0 0 0.0333333 0 0 0 0.0311688 0 0 0 0.59158 0 0.1642857 0 0.1476191 0 0.8350168 0 NaN 35
Contig1394 11 0 11 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.25 0 1 0 NaN 44
Contig14039 4 0 3 0 1 0 0 0 0 0 -9 0 0.0192308 0 0 0 0.020979 0 0 0 -0.6123711 0 0 0 0.125 0 0.1153846 0 0.8727273 0 NaN 26
Contig14044 16 0 10 0 2 0 4 0 0 0 8 0 0.0104167 0 0.0208333 0 0.0113636 0 0.0227273 0 -0.7098949 0 -0.7801219 0 0.1302083 0 0.1145833 0 0.8073394 0 NaN 96
Contig1407 7 0 4 0 3 0 0 0 0 0 -9 0 0.0428571 0 0 0 0.0467532 0 0 0 -0.7544498 0 0 0 0.15 0 0.1285714 0 0.7741935 0 NaN 35
Contig14085 5 0 4 0 0 0 1 0 0 0 -9 0 0 0 0.016129 0 0 0 0.0175953 0 0 0 -0.6123711 0 0.1370968 0 0.1290323 0 0.9014084 0 NaN 31
Contig142 18 0 7 0 3 0 8 0 0 0 8 0 0.0305556 0 0.0666667 0 0.0272727 0 0.0727273 0 1.0897616 0 -0.8240709 0 0.2125 0 0.1638889 0 0.6582985 0 NaN 60
Contig1420 34 0 10 0 13 0 11 0 0 0 14 0 0.0698413 0 0.0603175 0 0.0675325 0 0.0571429 0 0.3458741 0 0.5582711 0 0.2095238 0 0.1444444 0 0.5591397 0 NaN 105
Contig14201 15 0 9 0 4 0 2 0 0 0 9 0 0.0257937 0 0.0119048 0 0.025974 0 0.012987 0 -0.0650096 0 -0.7098949 0 0.1458333 0 0.1269841 0 0.7937984 0 NaN 84
